"cle_unique";"colonne";"valeur"
1550925972_481;taille_du_fichier;56
1611009058_482;date_heure_recuperation;2023-12-13
1611009058_482;nom_fichier;2023-12-13-10-13679-INFO-EMP-LINKEDIN-FR-1611009058.html
1611009058_482;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1611009058_482;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1611009058_482;source_du_fichier;LINKEDIN
1611009058_482;type_du_fichier;INFO-EMP
1611009058_482;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13679-INFO-EMP-LINKEDIN-FR-1611009058.html
1611009058_482;taille_du_fichier;56
1595462315_483;date_heure_recuperation;2023-12-13
1595462315_483;nom_fichier;2023-12-13-10-13680-INFO-EMP-LINKEDIN-FR-1595462315.html
1595462315_483;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1595462315_483;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1595462315_483;source_du_fichier;LINKEDIN
1595462315_483;type_du_fichier;INFO-EMP
1595462315_483;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13680-INFO-EMP-LINKEDIN-FR-1595462315.html
1595462315_483;taille_du_fichier;56
1637893990_484;date_heure_recuperation;2023-12-13
1637893990_484;nom_fichier;2023-12-13-10-13681-INFO-EMP-LINKEDIN-FR-1637893990.html
1637893990_484;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1637893990_484;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1637893990_484;source_du_fichier;LINKEDIN
1637893990_484;type_du_fichier;INFO-EMP
1637893990_484;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13681-INFO-EMP-LINKEDIN-FR-1637893990.html
1637893990_484;taille_du_fichier;56
1569854100_485;date_heure_recuperation;2023-12-13
1569854100_485;nom_fichier;2023-12-13-10-13682-INFO-EMP-LINKEDIN-FR-1569854100.html
1569854100_485;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1569854100_485;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1569854100_485;source_du_fichier;LINKEDIN
1569854100_485;type_du_fichier;INFO-EMP
1569854100_485;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13682-INFO-EMP-LINKEDIN-FR-1569854100.html
1569854100_485;taille_du_fichier;56
1640409256_486;date_heure_recuperation;2023-12-13
1640409256_486;nom_fichier;2023-12-13-10-13683-INFO-EMP-LINKEDIN-FR-1640409256.html
1640409256_486;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1640409256_486;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1640409256_486;source_du_fichier;LINKEDIN
1640409256_486;type_du_fichier;INFO-EMP
1640409256_486;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13683-INFO-EMP-LINKEDIN-FR-1640409256.html
1640409256_486;taille_du_fichier;56
1616553459_487;date_heure_recuperation;2023-12-13
1616553459_487;nom_fichier;2023-12-13-10-13684-INFO-EMP-LINKEDIN-FR-1616553459.html
1616553459_487;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1616553459_487;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1616553459_487;source_du_fichier;LINKEDIN
1616553459_487;type_du_fichier;INFO-EMP
1616553459_487;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13684-INFO-EMP-LINKEDIN-FR-1616553459.html
1616553459_487;taille_du_fichier;56
1638878911_488;date_heure_recuperation;2023-12-13
1638878911_488;nom_fichier;2023-12-13-10-13685-INFO-EMP-LINKEDIN-FR-1638878911.html
1638878911_488;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1638878911_488;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1638878911_488;source_du_fichier;LINKEDIN
1638878911_488;type_du_fichier;INFO-EMP
1638878911_488;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13685-INFO-EMP-LINKEDIN-FR-1638878911.html
1638878911_488;taille_du_fichier;56
1639152129_489;date_heure_recuperation;2023-12-13
1639152129_489;nom_fichier;2023-12-13-10-13686-INFO-EMP-LINKEDIN-FR-1639152129.html
1639152129_489;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1639152129_489;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1639152129_489;source_du_fichier;LINKEDIN
1639152129_489;type_du_fichier;INFO-EMP
1639152129_489;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13686-INFO-EMP-LINKEDIN-FR-1639152129.html
1639152129_489;taille_du_fichier;56
1642799834_490;date_heure_recuperation;2023-12-13
1642799834_490;nom_fichier;2023-12-13-10-13687-INFO-EMP-LINKEDIN-FR-1642799834.html
1642799834_490;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1642799834_490;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1642799834_490;source_du_fichier;LINKEDIN
1642799834_490;type_du_fichier;INFO-EMP
1642799834_490;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13687-INFO-EMP-LINKEDIN-FR-1642799834.html
1642799834_490;taille_du_fichier;56
1605305598_491;date_heure_recuperation;2023-12-13
1605305598_491;nom_fichier;2023-12-13-10-13688-INFO-EMP-LINKEDIN-FR-1605305598.html
1605305598_491;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1605305598_491;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1605305598_491;source_du_fichier;LINKEDIN
1605305598_491;type_du_fichier;INFO-EMP
1605305598_491;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13688-INFO-EMP-LINKEDIN-FR-1605305598.html
1605305598_491;taille_du_fichier;56
1609097045_492;date_heure_recuperation;2023-12-13
1609097045_492;nom_fichier;2023-12-13-10-13689-INFO-EMP-LINKEDIN-FR-1609097045.html
1609097045_492;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1609097045_492;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1609097045_492;source_du_fichier;LINKEDIN
1609097045_492;type_du_fichier;INFO-EMP
1609097045_492;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13689-INFO-EMP-LINKEDIN-FR-1609097045.html
1609097045_492;taille_du_fichier;56
1551287155_493;date_heure_recuperation;2023-12-13
1551287155_493;nom_fichier;2023-12-13-10-13690-INFO-EMP-LINKEDIN-FR-1551287155.html
1551287155_493;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1551287155_493;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1551287155_493;source_du_fichier;LINKEDIN
1551287155_493;type_du_fichier;INFO-EMP
1551287155_493;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13690-INFO-EMP-LINKEDIN-FR-1551287155.html
1551287155_493;taille_du_fichier;56
1640196760_494;date_heure_recuperation;2023-12-13
1640196760_494;nom_fichier;2023-12-13-10-13691-INFO-EMP-LINKEDIN-FR-1640196760.html
1640196760_494;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1640196760_494;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1640196760_494;source_du_fichier;LINKEDIN
1640196760_494;type_du_fichier;INFO-EMP
1640196760_494;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13691-INFO-EMP-LINKEDIN-FR-1640196760.html
1640196760_494;taille_du_fichier;56
1538113645_495;date_heure_recuperation;2023-12-13
1538113645_495;nom_fichier;2023-12-13-10-13692-INFO-EMP-LINKEDIN-FR-1538113645.html
1538113645_495;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1538113645_495;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1538113645_495;source_du_fichier;LINKEDIN
1538113645_495;type_du_fichier;INFO-EMP
1538113645_495;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13692-INFO-EMP-LINKEDIN-FR-1538113645.html
1538113645_495;taille_du_fichier;56
1573124115_496;date_heure_recuperation;2023-12-13
1573124115_496;nom_fichier;2023-12-13-10-13693-INFO-EMP-LINKEDIN-FR-1573124115.html
1573124115_496;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1573124115_496;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1573124115_496;source_du_fichier;LINKEDIN
1573124115_496;type_du_fichier;INFO-EMP
1573124115_496;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13693-INFO-EMP-LINKEDIN-FR-1573124115.html
1573124115_496;taille_du_fichier;56
1607883489_497;date_heure_recuperation;2023-12-13
1607883489_497;nom_fichier;2023-12-13-10-13694-INFO-EMP-LINKEDIN-FR-1607883489.html
1607883489_497;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1607883489_497;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1607883489_497;source_du_fichier;LINKEDIN
1607883489_497;type_du_fichier;INFO-EMP
1607883489_497;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13694-INFO-EMP-LINKEDIN-FR-1607883489.html
1607883489_497;taille_du_fichier;56
1584291041_498;date_heure_recuperation;2023-12-13
1584291041_498;nom_fichier;2023-12-13-10-13695-INFO-EMP-LINKEDIN-FR-1584291041.html
1584291041_498;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1584291041_498;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1584291041_498;source_du_fichier;LINKEDIN
1584291041_498;type_du_fichier;INFO-EMP
1584291041_498;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13695-INFO-EMP-LINKEDIN-FR-1584291041.html
1584291041_498;taille_du_fichier;56
1569406855_499;date_heure_recuperation;2023-12-13
1569406855_499;nom_fichier;2023-12-13-10-13696-INFO-EMP-LINKEDIN-FR-1569406855.html
1569406855_499;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1569406855_499;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1569406855_499;source_du_fichier;LINKEDIN
1569406855_499;type_du_fichier;INFO-EMP
1569406855_499;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13696-INFO-EMP-LINKEDIN-FR-1569406855.html
1569406855_499;taille_du_fichier;56
1640599739_500;date_heure_recuperation;2023-12-13
1640599739_500;nom_fichier;2023-12-13-10-13697-INFO-EMP-LINKEDIN-FR-1640599739.html
1640599739_500;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1640599739_500;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1640599739_500;source_du_fichier;LINKEDIN
1640599739_500;type_du_fichier;INFO-EMP
1640599739_500;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13697-INFO-EMP-LINKEDIN-FR-1640599739.html
1640599739_500;taille_du_fichier;56
1596028650_501;date_heure_recuperation;2023-12-13
1596028650_501;nom_fichier;2023-12-13-10-13698-INFO-EMP-LINKEDIN-FR-1596028650.html
1596028650_501;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1596028650_501;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1596028650_501;source_du_fichier;LINKEDIN
1596028650_501;type_du_fichier;INFO-EMP
1596028650_501;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13698-INFO-EMP-LINKEDIN-FR-1596028650.html
1596028650_501;taille_du_fichier;56
1613333804_502;date_heure_recuperation;2023-12-13
1613333804_502;nom_fichier;2023-12-13-10-13699-INFO-EMP-LINKEDIN-FR-1613333804.html
1613333804_502;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1613333804_502;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1613333804_502;source_du_fichier;LINKEDIN
1613333804_502;type_du_fichier;INFO-EMP
1613333804_502;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13699-INFO-EMP-LINKEDIN-FR-1613333804.html
1613333804_502;taille_du_fichier;56
1607890296_503;date_heure_recuperation;2023-12-13
1607890296_503;nom_fichier;2023-12-13-10-13700-INFO-EMP-LINKEDIN-FR-1607890296.html
1607890296_503;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1607890296_503;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1607890296_503;source_du_fichier;LINKEDIN
1607890296_503;type_du_fichier;INFO-EMP
1607890296_503;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13700-INFO-EMP-LINKEDIN-FR-1607890296.html
1607890296_503;taille_du_fichier;56
1562348530_504;date_heure_recuperation;2023-12-13
1562348530_504;nom_fichier;2023-12-13-10-13701-INFO-EMP-LINKEDIN-FR-1562348530.html
1562348530_504;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1562348530_504;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1562348530_504;source_du_fichier;LINKEDIN
1562348530_504;type_du_fichier;INFO-EMP
1562348530_504;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13701-INFO-EMP-LINKEDIN-FR-1562348530.html
1562348530_504;taille_du_fichier;56
1181391775_505;date_heure_recuperation;2023-12-13
1181391775_505;nom_fichier;2023-12-13-10-13702-INFO-EMP-LINKEDIN-FR-1181391775.html
1181391775_505;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1181391775_505;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1181391775_505;source_du_fichier;LINKEDIN
1181391775_505;type_du_fichier;INFO-EMP
1181391775_505;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13702-INFO-EMP-LINKEDIN-FR-1181391775.html
1181391775_505;taille_du_fichier;56
1638949709_506;date_heure_recuperation;2023-12-13
1638949709_506;nom_fichier;2023-12-13-10-13703-INFO-EMP-LINKEDIN-FR-1638949709.html
1638949709_506;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1638949709_506;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1638949709_506;source_du_fichier;LINKEDIN
1638949709_506;type_du_fichier;INFO-EMP
1638949709_506;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13703-INFO-EMP-LINKEDIN-FR-1638949709.html
1638949709_506;taille_du_fichier;56
1646252993_507;date_heure_recuperation;2023-12-13
1646252993_507;nom_fichier;2023-12-13-10-13704-INFO-EMP-LINKEDIN-FR-1646252993.html
1646252993_507;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1646252993_507;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1646252993_507;source_du_fichier;LINKEDIN
1646252993_507;type_du_fichier;INFO-EMP
1646252993_507;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13704-INFO-EMP-LINKEDIN-FR-1646252993.html
1646252993_507;taille_du_fichier;56
1602917662_508;date_heure_recuperation;2023-12-13
1602917662_508;nom_fichier;2023-12-13-10-13705-INFO-EMP-LINKEDIN-FR-1602917662.html
1602917662_508;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1602917662_508;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1602917662_508;source_du_fichier;LINKEDIN
1602917662_508;type_du_fichier;INFO-EMP
1602917662_508;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13705-INFO-EMP-LINKEDIN-FR-1602917662.html
1602917662_508;taille_du_fichier;56
1640475021_509;date_heure_recuperation;2023-12-13
1640475021_509;nom_fichier;2023-12-13-10-13706-INFO-EMP-LINKEDIN-FR-1640475021.html
1640475021_509;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1640475021_509;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1640475021_509;source_du_fichier;LINKEDIN
1640475021_509;type_du_fichier;INFO-EMP
1640475021_509;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13706-INFO-EMP-LINKEDIN-FR-1640475021.html
1640475021_509;taille_du_fichier;56
1451696009_510;date_heure_recuperation;2023-12-13
1451696009_510;nom_fichier;2023-12-13-10-13707-INFO-EMP-LINKEDIN-FR-1451696009.html
1451696009_510;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1451696009_510;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1451696009_510;source_du_fichier;LINKEDIN
1451696009_510;type_du_fichier;INFO-EMP
1451696009_510;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13707-INFO-EMP-LINKEDIN-FR-1451696009.html
1451696009_510;taille_du_fichier;56
1575170312_511;date_heure_recuperation;2023-12-13
1575170312_511;nom_fichier;2023-12-13-10-13708-INFO-EMP-LINKEDIN-FR-1575170312.html
1575170312_511;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1575170312_511;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1575170312_511;source_du_fichier;LINKEDIN
1575170312_511;type_du_fichier;INFO-EMP
1575170312_511;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13708-INFO-EMP-LINKEDIN-FR-1575170312.html
1575170312_511;taille_du_fichier;56
1606951136_512;date_heure_recuperation;2023-12-13
1606951136_512;nom_fichier;2023-12-13-10-13709-INFO-EMP-LINKEDIN-FR-1606951136.html
1606951136_512;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1606951136_512;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1606951136_512;source_du_fichier;LINKEDIN
1606951136_512;type_du_fichier;INFO-EMP
1606951136_512;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13709-INFO-EMP-LINKEDIN-FR-1606951136.html
1606951136_512;taille_du_fichier;56
1640585826_513;date_heure_recuperation;2023-12-13
1640585826_513;nom_fichier;2023-12-13-10-13710-INFO-EMP-LINKEDIN-FR-1640585826.html
1640585826_513;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1640585826_513;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1640585826_513;source_du_fichier;LINKEDIN
1640585826_513;type_du_fichier;INFO-EMP
1640585826_513;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13710-INFO-EMP-LINKEDIN-FR-1640585826.html
1640585826_513;taille_du_fichier;56
1573149650_514;date_heure_recuperation;2023-12-13
1573149650_514;nom_fichier;2023-12-13-10-13711-INFO-EMP-LINKEDIN-FR-1573149650.html
1573149650_514;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1573149650_514;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1573149650_514;source_du_fichier;LINKEDIN
1573149650_514;type_du_fichier;INFO-EMP
1573149650_514;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13711-INFO-EMP-LINKEDIN-FR-1573149650.html
1573149650_514;taille_du_fichier;56
1599910885_515;date_heure_recuperation;2023-12-13
1599910885_515;nom_fichier;2023-12-13-10-13712-INFO-EMP-LINKEDIN-FR-1599910885.html
1599910885_515;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1599910885_515;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1599910885_515;source_du_fichier;LINKEDIN
1599910885_515;type_du_fichier;INFO-EMP
1599910885_515;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13712-INFO-EMP-LINKEDIN-FR-1599910885.html
1599910885_515;taille_du_fichier;56
1622737346_516;date_heure_recuperation;2023-12-13
1622737346_516;nom_fichier;2023-12-13-10-13713-INFO-EMP-LINKEDIN-FR-1622737346.html
1622737346_516;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1622737346_516;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1622737346_516;source_du_fichier;LINKEDIN
1622737346_516;type_du_fichier;INFO-EMP
1622737346_516;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13713-INFO-EMP-LINKEDIN-FR-1622737346.html
1622737346_516;taille_du_fichier;56
1640739685_517;date_heure_recuperation;2023-12-13
1640739685_517;nom_fichier;2023-12-13-10-13714-INFO-EMP-LINKEDIN-FR-1640739685.html
1640739685_517;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1640739685_517;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1640739685_517;source_du_fichier;LINKEDIN
1640739685_517;type_du_fichier;INFO-EMP
1640739685_517;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13714-INFO-EMP-LINKEDIN-FR-1640739685.html
1640739685_517;taille_du_fichier;56
1497554899_518;date_heure_recuperation;2023-12-13
1497554899_518;nom_fichier;2023-12-13-10-13715-INFO-EMP-LINKEDIN-FR-1497554899.html
1497554899_518;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1497554899_518;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1497554899_518;source_du_fichier;LINKEDIN
1497554899_518;type_du_fichier;INFO-EMP
1497554899_518;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13715-INFO-EMP-LINKEDIN-FR-1497554899.html
1497554899_518;taille_du_fichier;56
1590167782_519;date_heure_recuperation;2023-12-13
1590167782_519;nom_fichier;2023-12-13-10-13716-INFO-EMP-LINKEDIN-FR-1590167782.html
1590167782_519;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1590167782_519;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1590167782_519;source_du_fichier;LINKEDIN
1590167782_519;type_du_fichier;INFO-EMP
1590167782_519;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13716-INFO-EMP-LINKEDIN-FR-1590167782.html
1590167782_519;taille_du_fichier;56
1564431808_520;date_heure_recuperation;2023-12-13
1564431808_520;nom_fichier;2023-12-13-10-13717-INFO-EMP-LINKEDIN-FR-1564431808.html
1564431808_520;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1564431808_520;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1564431808_520;source_du_fichier;LINKEDIN
1564431808_520;type_du_fichier;INFO-EMP
1564431808_520;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13717-INFO-EMP-LINKEDIN-FR-1564431808.html
1564431808_520;taille_du_fichier;56
1418691215_521;date_heure_recuperation;2023-12-13
1418691215_521;nom_fichier;2023-12-13-10-13718-INFO-EMP-LINKEDIN-FR-1418691215.html
1418691215_521;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1418691215_521;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1418691215_521;source_du_fichier;LINKEDIN
1418691215_521;type_du_fichier;INFO-EMP
1418691215_521;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13718-INFO-EMP-LINKEDIN-FR-1418691215.html
1418691215_521;taille_du_fichier;56
1599912507_522;date_heure_recuperation;2023-12-13
1599912507_522;nom_fichier;2023-12-13-10-13719-INFO-EMP-LINKEDIN-FR-1599912507.html
